Timestamp,Power Consumption,Hour,Minute,DayOfWeek,Month,DayOfYear,WeekOfYear,Year,BlockNo
2020-05-03 04:30:00,26326492.0,4,30,6,5,124,18,2020,19
2020-05-03 04:45:00,24461268.5,4,45,6,5,124,18,2020,20
2020-05-03 05:00:00,20442002.2,5,0,6,5,124,18,2020,21
2020-05-03 05:15:00,21993659.4,5,15,6,5,124,18,2020,22
2020-05-03 05:30:00,27253327.4,5,30,6,5,124,18,2020,23
2020-05-03 05:45:00,21856382.0,5,45,6,5,124,18,2020,24
2020-05-03 06:00:00,24508643.8,6,0,6,5,124,18,2020,25
2020-05-03 06:15:00,26985380.2,6,15,6,5,124,18,2020,26
2020-05-03 06:30:00,28319220.2,6,30,6,5,124,18,2020,27
2020-05-03 06:45:00,23394471.8,6,45,6,5,124,18,2020,28
2020-05-03 07:00:00,23463440.3,7,0,6,5,124,18,2020,29
2020-05-03 07:15:00,23242276.6,7,15,6,5,124,18,2020,30
2020-05-03 07:30:00,21473821.6,7,30,6,5,124,18,2020,31
2020-05-03 07:45:00,22854377.9,7,45,6,5,124,18,2020,32
2020-05-03 08:00:00,23461941.2,8,0,6,5,124,18,2020,33
2020-05-03 08:15:00,27286637.6,8,15,6,5,124,18,2020,34
2020-05-03 08:30:00,25551410.9,8,30,6,5,124,18,2020,35
2020-05-03 08:45:00,30025327.5,8,45,6,5,124,18,2020,36
2020-05-03 09:00:00,30304017.0,9,0,6,5,124,18,2020,37
2020-05-03 09:15:00,23004605.3,9,15,6,5,124,18,2020,38
2020-05-03 09:30:00,34326554.0,9,30,6,5,124,18,2020,39
2020-05-03 09:45:00,25664923.6,9,45,6,5,124,18,2020,40
2020-05-03 10:00:00,26453072.0,10,0,6,5,124,18,2020,41
2020-05-03 10:15:00,29211383.5,10,15,6,5,124,18,2020,42
2020-05-03 10:30:00,35744015.9,10,30,6,5,124,18,2020,43
2020-05-03 10:45:00,26059065.2,10,45,6,5,124,18,2020,44
2020-05-03 11:00:00,28536988.3,11,0,6,5,124,18,2020,45
2020-05-03 11:15:00,24716769.6,11,15,6,5,124,18,2020,46
2020-05-03 11:30:00,30067776.9,11,30,6,5,124,18,2020,47
2020-05-03 11:45:00,32739119.7,11,45,6,5,124,18,2020,48
2020-05-03 12:00:00,30878665.1,12,0,6,5,124,18,2020,49
2020-05-03 12:15:00,28807166.4,12,15,6,5,124,18,2020,50
2020-05-03 12:30:00,31038763.4,12,30,6,5,124,18,2020,51
2020-05-03 12:45:00,37303982.6,12,45,6,5,124,18,2020,52
2020-05-03 13:00:00,35255995.3,13,0,6,5,124,18,2020,53
2020-05-03 13:15:00,34510362.2,13,15,6,5,124,18,2020,54
2020-05-03 13:30:00,28931982.6,13,30,6,5,124,18,2020,55
2020-05-03 13:45:00,27969451.6,13,45,6,5,124,18,2020,56
2020-05-03 14:00:00,29304431.3,14,0,6,5,124,18,2020,57
2020-05-03 14:15:00,36509608.4,14,15,6,5,124,18,2020,58
2020-05-03 14:30:00,35475319.3,14,30,6,5,124,18,2020,59
2020-05-03 14:45:00,25576020.8,14,45,6,5,124,18,2020,60
2020-05-03 15:00:00,25202567.7,15,0,6,5,124,18,2020,61
2020-05-03 15:15:00,28767952.1,15,15,6,5,124,18,2020,62
2020-05-03 15:30:00,30987965.8,15,30,6,5,124,18,2020,63
2020-05-03 15:45:00,28079341.4,15,45,6,5,124,18,2020,64
2020-05-03 16:00:00,31009384.7,16,0,6,5,124,18,2020,65
2020-05-03 16:15:00,31756798.5,16,15,6,5,124,18,2020,66
2020-05-03 16:30:00,30053292.1,16,30,6,5,124,18,2020,67
2020-05-03 16:45:00,35928720.8,16,45,6,5,124,18,2020,68
2020-05-03 17:00:00,37315122.0,17,0,6,5,124,18,2020,69
2020-05-03 17:15:00,32196584.4,17,15,6,5,124,18,2020,70
2020-05-03 17:30:00,38645144.1,17,30,6,5,124,18,2020,71
2020-05-03 17:45:00,38805879.8,17,45,6,5,124,18,2020,72
2020-05-03 18:00:00,38675370.3,18,0,6,5,124,18,2020,73
2020-05-03 18:15:00,33763237.0,18,15,6,5,124,18,2020,74
2020-05-03 18:30:00,28454428.8,18,30,6,5,124,18,2020,75
2020-05-03 18:45:00,34812624.3,18,45,6,5,124,18,2020,76
2020-05-03 19:00:00,37392174.5,19,0,6,5,124,18,2020,77
2020-05-03 19:15:00,31084168.0,19,15,6,5,124,18,2020,78
2020-05-03 19:30:00,29445494.3,19,30,6,5,124,18,2020,79
2020-05-03 19:45:00,28525559.5,19,45,6,5,124,18,2020,80
2020-05-03 20:00:00,29962396.9,20,0,6,5,124,18,2020,81
2020-05-03 20:15:00,24958260.4,20,15,6,5,124,18,2020,82
2020-05-03 20:30:00,31423131.9,20,30,6,5,124,18,2020,83
2020-05-03 20:45:00,31748921.7,20,45,6,5,124,18,2020,84
2020-05-03 21:00:00,29939800.2,21,0,6,5,124,18,2020,85
2020-05-03 21:15:00,30348452.5,21,15,6,5,124,18,2020,86
2020-05-03 21:30:00,25875899.5,21,30,6,5,124,18,2020,87
2020-05-03 21:45:00,28979075.9,21,45,6,5,124,18,2020,88
2020-05-03 22:00:00,29333895.7,22,0,6,5,124,18,2020,89
2020-05-03 22:15:00,32034820.4,22,15,6,5,124,18,2020,90
2020-05-03 22:30:00,32981351.5,22,30,6,5,124,18,2020,91
2020-05-03 22:45:00,35694756.0,22,45,6,5,124,18,2020,92
2020-05-03 23:00:00,31994577.3,23,0,6,5,124,18,2020,93
2020-05-03 23:15:00,26391796.6,23,15,6,5,124,18,2020,94
2020-05-03 23:30:00,26284453.1,23,30,6,5,124,18,2020,95
2020-05-03 23:45:00,28128866.7,23,45,6,5,124,18,2020,96
2020-05-04 00:00:00,30977097.6,0,0,0,5,125,19,2020,1
2020-05-04 00:15:00,31142316.1,0,15,0,5,125,19,2020,2
2020-05-04 00:30:00,31137573.9,0,30,0,5,125,19,2020,3
2020-05-04 00:45:00,28330303.0,0,45,0,5,125,19,2020,4
2020-05-04 01:00:00,25125461.5,1,0,0,5,125,19,2020,5
2020-05-04 01:15:00,29382324.5,1,15,0,5,125,19,2020,6
2020-05-04 01:30:00,29021825.6,1,30,0,5,125,19,2020,7
2020-05-04 01:45:00,31689406.8,1,45,0,5,125,19,2020,8
2020-05-04 02:00:00,26304283.7,2,0,0,5,125,19,2020,9
2020-05-04 02:15:00,32974996.7,2,15,0,5,125,19,2020,10
2020-05-04 02:30:00,30218237.6,2,30,0,5,125,19,2020,11
2020-05-04 02:45:00,25817861.1,2,45,0,5,125,19,2020,12
2020-05-04 03:00:00,21018055.7,3,0,0,5,125,19,2020,13
2020-05-04 03:15:00,27506704.5,3,15,0,5,125,19,2020,14
2020-05-04 03:30:00,28229796.4,3,30,0,5,125,19,2020,15
2020-05-04 03:45:00,20328117.4,3,45,0,5,125,19,2020,16
2020-05-04 04:00:00,27343541.9,4,0,0,5,125,19,2020,17
2020-05-04 04:15:00,26949103.1,4,15,0,5,125,19,2020,18
2020-05-04 04:30:00,26892218.4,4,30,0,5,125,19,2020,19
2020-05-04 04:45:00,26645313.0,4,45,0,5,125,19,2020,20
2020-05-04 05:00:00,26724152.4,5,0,0,5,125,19,2020,21
2020-05-04 05:15:00,24888500.9,5,15,0,5,125,19,2020,22
2020-05-04 05:30:00,27426355.6,5,30,0,5,125,19,2020,23
2020-05-04 05:45:00,22981219.1,5,45,0,5,125,19,2020,24
2020-05-04 06:00:00,26803300.9,6,0,0,5,125,19,2020,25
2020-05-04 06:15:00,29256877.9,6,15,0,5,125,19,2020,26
2020-05-04 06:30:00,25592476.3,6,30,0,5,125,19,2020,27
2020-05-04 06:45:00,25463359.6,6,45,0,5,125,19,2020,28
2020-05-04 07:00:00,25696630.2,7,0,0,5,125,19,2020,29
2020-05-04 07:15:00,27853612.9,7,15,0,5,125,19,2020,30
2020-05-04 07:30:00,21578736.3,7,30,0,5,125,19,2020,31
2020-05-04 07:45:00,27001588.2,7,45,0,5,125,19,2020,32
2020-05-04 08:00:00,26387622.9,8,0,0,5,125,19,2020,33
2020-05-04 08:15:00,29060846.3,8,15,0,5,125,19,2020,34
2020-05-04 08:30:00,26942760.0,8,30,0,5,125,19,2020,35
2020-05-04 08:45:00,31983862.8,8,45,0,5,125,19,2020,36
2020-05-04 09:00:00,31407731.3,9,0,0,5,125,19,2020,37
2020-05-04 09:15:00,28368179.2,9,15,0,5,125,19,2020,38
2020-05-04 09:30:00,32995857.7,9,30,0,5,125,19,2020,39
2020-05-04 09:45:00,30607062.3,9,45,0,5,125,19,2020,40
2020-05-04 10:00:00,28152277.6,10,0,0,5,125,19,2020,41
2020-05-04 10:15:00,25536626.0,10,15,0,5,125,19,2020,42
2020-05-04 10:30:00,35209022.3,10,30,0,5,125,19,2020,43
2020-05-04 10:45:00,21578461.9,10,45,0,5,125,19,2020,44
2020-05-04 11:00:00,28176868.3,11,0,0,5,125,19,2020,45
2020-05-04 11:15:00,27902679.2,11,15,0,5,125,19,2020,46
2020-05-04 11:30:00,33853758.2,11,30,0,5,125,19,2020,47
2020-05-04 11:45:00,32709100.3,11,45,0,5,125,19,2020,48
2020-05-04 12:00:00,33672804.9,12,0,0,5,125,19,2020,49
2020-05-04 12:15:00,28750265.5,12,15,0,5,125,19,2020,50
2020-05-04 12:30:00,33930272.3,12,30,0,5,125,19,2020,51
2020-05-04 12:45:00,36741166.9,12,45,0,5,125,19,2020,52
2020-05-04 13:00:00,35664941.5,13,0,0,5,125,19,2020,53
2020-05-04 13:15:00,32451681.5,13,15,0,5,125,19,2020,54
2020-05-04 13:30:00,29770166.9,13,30,0,5,125,19,2020,55
2020-05-04 13:45:00,28762452.7,13,45,0,5,125,19,2020,56
2020-05-04 14:00:00,31218323.8,14,0,0,5,125,19,2020,57
2020-05-04 14:15:00,39849794.0,14,15,0,5,125,19,2020,58
2020-05-04 14:30:00,37723096.4,14,30,0,5,125,19,2020,59
2020-05-04 14:45:00,27931725.3,14,45,0,5,125,19,2020,60
2020-05-04 15:00:00,27924470.3,15,0,0,5,125,19,2020,61
2020-05-04 15:15:00,32905780.1,15,15,0,5,125,19,2020,62
2020-05-04 15:30:00,34391973.5,15,30,0,5,125,19,2020,63
2020-05-04 15:45:00,33653044.4,15,45,0,5,125,19,2020,64
2020-05-04 16:00:00,31049089.1,16,0,0,5,125,19,2020,65
2020-05-04 16:15:00,34497388.7,16,15,0,5,125,19,2020,66
2020-05-04 16:30:00,31361618.7,16,30,0,5,125,19,2020,67
2020-05-04 16:45:00,36902542.9,16,45,0,5,125,19,2020,68
2020-05-04 17:00:00,40158613.1,17,0,0,5,125,19,2020,69
2020-05-04 17:15:00,37065275.8,17,15,0,5,125,19,2020,70
2020-05-04 17:30:00,40478287.7,17,30,0,5,125,19,2020,71
2020-05-04 17:45:00,37986284.6,17,45,0,5,125,19,2020,72
2020-05-04 18:00:00,42971951.5,18,0,0,5,125,19,2020,73
2020-05-04 18:15:00,33508751.4,18,15,0,5,125,19,2020,74
2020-05-04 18:30:00,32285768.9,18,30,0,5,125,19,2020,75
2020-05-04 18:45:00,36330958.7,18,45,0,5,125,19,2020,76
2020-05-04 19:00:00,38035560.7,19,0,0,5,125,19,2020,77
2020-05-04 19:15:00,35180024.2,19,15,0,5,125,19,2020,78
2020-05-04 19:30:00,33990037.4,19,30,0,5,125,19,2020,79
2020-05-04 19:45:00,35055930.0,19,45,0,5,125,19,2020,80
2020-05-04 20:00:00,33248699.7,20,0,0,5,125,19,2020,81
2020-05-04 20:15:00,32190239.4,20,15,0,5,125,19,2020,82
2020-05-04 20:30:00,32403137.9,20,30,0,5,125,19,2020,83
2020-05-04 20:45:00,26954473.8,20,45,0,5,125,19,2020,84
2020-05-04 21:00:00,34455973.4,21,0,0,5,125,19,2020,85
2020-05-04 21:15:00,34319758.3,21,15,0,5,125,19,2020,86
2020-05-04 21:30:00,28755425.2,21,30,0,5,125,19,2020,87
2020-05-04 21:45:00,32791777.5,21,45,0,5,125,19,2020,88
2020-05-04 22:00:00,33769718.3,22,0,0,5,125,19,2020,89
2020-05-04 22:15:00,33372034.1,22,15,0,5,125,19,2020,90
2020-05-04 22:30:00,40458342.3,22,30,0,5,125,19,2020,91
2020-05-04 22:45:00,55584119.9,22,45,0,5,125,19,2020,92
2020-05-04 23:00:00,34795408.8,23,0,0,5,125,19,2020,93
2020-05-04 23:15:00,36423115.8,23,15,0,5,125,19,2020,94
2020-05-04 23:30:00,33532088.4,23,30,0,5,125,19,2020,95
2020-05-04 23:45:00,32051912.7,23,45,0,5,125,19,2020,96
2020-05-05 00:00:00,31102292.1,0,0,1,5,126,19,2020,1
2020-05-05 00:15:00,33795721.4,0,15,1,5,126,19,2020,2
2020-05-05 00:30:00,31019374.8,0,30,1,5,126,19,2020,3
2020-05-05 00:45:00,29917256.3,0,45,1,5,126,19,2020,4
2020-05-05 01:00:00,31698434.6,1,0,1,5,126,19,2020,5
2020-05-05 01:15:00,27936643.2,1,15,1,5,126,19,2020,6
2020-05-05 01:30:00,29485132.1,1,30,1,5,126,19,2020,7
2020-05-05 01:45:00,31444312.2,1,45,1,5,126,19,2020,8
2020-05-05 02:00:00,27658558.1,2,0,1,5,126,19,2020,9
2020-05-05 02:15:00,35756854.3,2,15,1,5,126,19,2020,10
2020-05-05 02:30:00,34290467.1,2,30,1,5,126,19,2020,11
2020-05-05 02:45:00,23842767.9,2,45,1,5,126,19,2020,12
2020-05-05 03:00:00,22785601.3,3,0,1,5,126,19,2020,13
2020-05-05 03:15:00,23121645.3,3,15,1,5,126,19,2020,14
2020-05-05 03:30:00,27991342.2,3,30,1,5,126,19,2020,15
2020-05-05 03:45:00,21081916.5,3,45,1,5,126,19,2020,16
2020-05-05 04:00:00,25019644.2,4,0,1,5,126,19,2020,17
2020-05-05 04:15:00,27319175.7,4,15,1,5,126,19,2020,18
2020-05-05 04:30:00,29726397.7,4,30,1,5,126,19,2020,19
2020-05-05 04:45:00,29904087.2,4,45,1,5,126,19,2020,20
2020-05-05 05:00:00,28779675.6,5,0,1,5,126,19,2020,21
2020-05-05 05:15:00,28642615.2,5,15,1,5,126,19,2020,22
2020-05-05 05:30:00,28576462.0,5,30,1,5,126,19,2020,23
2020-05-05 05:45:00,23603031.4,5,45,1,5,126,19,2020,24
2020-05-05 06:00:00,27127267.7,6,0,1,5,126,19,2020,25
2020-05-05 06:15:00,27209328.8,6,15,1,5,126,19,2020,26
2020-05-05 06:30:00,24227062.9,6,30,1,5,126,19,2020,27
2020-05-05 06:45:00,27667452.5,6,45,1,5,126,19,2020,28
2020-05-05 07:00:00,26117751.6,7,0,1,5,126,19,2020,29
2020-05-05 07:15:00,28069528.2,7,15,1,5,126,19,2020,30
2020-05-05 07:30:00,22981214.7,7,30,1,5,126,19,2020,31
2020-05-05 07:45:00,26732318.6,7,45,1,5,126,19,2020,32
2020-05-05 08:00:00,25892434.4,8,0,1,5,126,19,2020,33
2020-05-05 08:15:00,26112826.5,8,15,1,5,126,19,2020,34
2020-05-05 08:30:00,27981054.2,8,30,1,5,126,19,2020,35
2020-05-05 08:45:00,32493191.5,8,45,1,5,126,19,2020,36
2020-05-05 09:00:00,32900524.5,9,0,1,5,126,19,2020,37
2020-05-05 09:15:00,35360199.2,9,15,1,5,126,19,2020,38
2020-05-05 09:30:00,35370839.7,9,30,1,5,126,19,2020,39
2020-05-05 09:45:00,35942139.3,9,45,1,5,126,19,2020,40
2020-05-05 10:00:00,32747997.2,10,0,1,5,126,19,2020,41
2020-05-05 10:15:00,26693139.8,10,15,1,5,126,19,2020,42
2020-05-05 10:30:00,35459885.6,10,30,1,5,126,19,2020,43
2020-05-05 10:45:00,24203922.4,10,45,1,5,126,19,2020,44
2020-05-05 11:00:00,30041426.2,11,0,1,5,126,19,2020,45
2020-05-05 11:15:00,27568791.7,11,15,1,5,126,19,2020,46
2020-05-05 11:30:00,39017619.2,11,30,1,5,126,19,2020,47
2020-05-05 11:45:00,36154036.5,11,45,1,5,126,19,2020,48
2020-05-05 12:00:00,40162862.2,12,0,1,5,126,19,2020,49
2020-05-05 12:15:00,34611031.9,12,15,1,5,126,19,2020,50
2020-05-05 12:30:00,32874981.5,12,30,1,5,126,19,2020,51
2020-05-05 12:45:00,36395882.6,12,45,1,5,126,19,2020,52
2020-05-05 13:00:00,36274637.7,13,0,1,5,126,19,2020,53
2020-05-05 13:15:00,32618426.0,13,15,1,5,126,19,2020,54
2020-05-05 13:30:00,25313028.0,13,30,1,5,126,19,2020,55
2020-05-05 13:45:00,31088677.5,13,45,1,5,126,19,2020,56
2020-05-05 14:00:00,32616353.9,14,0,1,5,126,19,2020,57
2020-05-05 14:15:00,43047380.5,14,15,1,5,126,19,2020,58
2020-05-05 14:30:00,37801683.0,14,30,1,5,126,19,2020,59
2020-05-05 14:45:00,31801248.5,14,45,1,5,126,19,2020,60
2020-05-05 15:00:00,28439175.8,15,0,1,5,126,19,2020,61
2020-05-05 15:15:00,33338734.5,15,15,1,5,126,19,2020,62
2020-05-05 15:30:00,34240903.2,15,30,1,5,126,19,2020,63
2020-05-05 15:45:00,30559464.5,15,45,1,5,126,19,2020,64
2020-05-05 16:00:00,31346371.2,16,0,1,5,126,19,2020,65
2020-05-05 16:15:00,37788457.6,16,15,1,5,126,19,2020,66
2020-05-05 16:30:00,27373373.9,16,30,1,5,126,19,2020,67
2020-05-05 16:45:00,36642253.3,16,45,1,5,126,19,2020,68
2020-05-05 17:00:00,39106206.1,17,0,1,5,126,19,2020,69
2020-05-05 17:15:00,39095914.9,17,15,1,5,126,19,2020,70
2020-05-05 17:30:00,42769613.4,17,30,1,5,126,19,2020,71
2020-05-05 17:45:00,38294779.5,17,45,1,5,126,19,2020,72
2020-05-05 18:00:00,36939880.7,18,0,1,5,126,19,2020,73
2020-05-05 18:15:00,36942958.0,18,15,1,5,126,19,2020,74
2020-05-05 18:30:00,31152164.3,18,30,1,5,126,19,2020,75
2020-05-05 18:45:00,35810526.8,18,45,1,5,126,19,2020,76
2020-05-05 19:00:00,36750769.5,19,0,1,5,126,19,2020,77
2020-05-05 19:15:00,33644747.6,19,15,1,5,126,19,2020,78
2020-05-05 19:30:00,40845375.3,19,30,1,5,126,19,2020,79
2020-05-05 19:45:00,31851081.6,19,45,1,5,126,19,2020,80
2020-05-05 20:00:00,35776834.0,20,0,1,5,126,19,2020,81
2020-05-05 20:15:00,32548246.6,20,15,1,5,126,19,2020,82
2020-05-05 20:30:00,31787783.5,20,30,1,5,126,19,2020,83
2020-05-05 20:45:00,39980890.4,20,45,1,5,126,19,2020,84
2020-05-05 21:00:00,37576890.1,21,0,1,5,126,19,2020,85
2020-05-05 21:15:00,35928130.2,21,15,1,5,126,19,2020,86
2020-05-05 21:30:00,35251955.2,21,30,1,5,126,19,2020,87
2020-05-05 21:45:00,32452459.0,21,45,1,5,126,19,2020,88
2020-05-05 22:00:00,33309643.1,22,0,1,5,126,19,2020,89
2020-05-05 22:15:00,35802382.9,22,15,1,5,126,19,2020,90
2020-05-05 22:30:00,29807610.1,22,30,1,5,126,19,2020,91
2020-05-05 22:45:00,30899851.1,22,45,1,5,126,19,2020,92
2020-05-05 23:00:00,40839330.0,23,0,1,5,126,19,2020,93
2020-05-05 23:15:00,34609161.7,23,15,1,5,126,19,2020,94
2020-05-05 23:30:00,34660822.4,23,30,1,5,126,19,2020,95
2020-05-05 23:45:00,33373381.1,23,45,1,5,126,19,2020,96
2020-05-06 00:00:00,34632945.2,0,0,2,5,127,19,2020,1
2020-05-06 00:15:00,39388039.9,0,15,2,5,127,19,2020,2
2020-05-06 00:30:00,33580266.1,0,30,2,5,127,19,2020,3
2020-05-06 00:45:00,32516601.1,0,45,2,5,127,19,2020,4
2020-05-06 01:00:00,31311545.3,1,0,2,5,127,19,2020,5
2020-05-06 01:15:00,34643954.8,1,15,2,5,127,19,2020,6
2020-05-06 01:30:00,31227287.1,1,30,2,5,127,19,2020,7
2020-05-06 01:45:00,37404049.9,1,45,2,5,127,19,2020,8
2020-05-06 02:00:00,34048871.2,2,0,2,5,127,19,2020,9
2020-05-06 02:15:00,38052971.0,2,15,2,5,127,19,2020,10
2020-05-06 02:30:00,30582127.5,2,30,2,5,127,19,2020,11
2020-05-06 02:45:00,27943613.7,2,45,2,5,127,19,2020,12
2020-05-06 03:00:00,25658559.6,3,0,2,5,127,19,2020,13
2020-05-06 03:15:00,25287220.8,3,15,2,5,127,19,2020,14
2020-05-06 03:30:00,25308133.5,3,30,2,5,127,19,2020,15
2020-05-06 03:45:00,20297206.5,3,45,2,5,127,19,2020,16
2020-05-06 04:00:00,22922295.4,4,0,2,5,127,19,2020,17
2020-05-06 04:15:00,28773417.9,4,15,2,5,127,19,2020,18
2020-05-06 04:30:00,32018176.9,4,30,2,5,127,19,2020,19
2020-05-06 04:45:00,28935763.3,4,45,2,5,127,19,2020,20
2020-05-06 05:00:00,29574465.8,5,0,2,5,127,19,2020,21
2020-05-06 05:15:00,26548615.9,5,15,2,5,127,19,2020,22
2020-05-06 05:30:00,24865810.8,5,30,2,5,127,19,2020,23
2020-05-06 05:45:00,22990133.8,5,45,2,5,127,19,2020,24
2020-05-06 06:00:00,26521005.2,6,0,2,5,127,19,2020,25
2020-05-06 06:15:00,27728830.8,6,15,2,5,127,19,2020,26
2020-05-06 06:30:00,26982053.8,6,30,2,5,127,19,2020,27
2020-05-06 06:45:00,29314420.6,6,45,2,5,127,19,2020,28
2020-05-06 07:00:00,23533191.1,7,0,2,5,127,19,2020,29
2020-05-06 07:15:00,27654324.6,7,15,2,5,127,19,2020,30
2020-05-06 07:30:00,28756314.6,7,30,2,5,127,19,2020,31
2020-05-06 07:45:00,26821774.0,7,45,2,5,127,19,2020,32
2020-05-06 08:00:00,27647110.0,8,0,2,5,127,19,2020,33
2020-05-06 08:15:00,27746150.8,8,15,2,5,127,19,2020,34
2020-05-06 08:30:00,26207655.4,8,30,2,5,127,19,2020,35
2020-05-06 08:45:00,33006036.7,8,45,2,5,127,19,2020,36
2020-05-06 09:00:00,29064103.4,9,0,2,5,127,19,2020,37
2020-05-06 09:15:00,38682400.1,9,15,2,5,127,19,2020,38
2020-05-06 09:30:00,38360262.5,9,30,2,5,127,19,2020,39
2020-05-06 09:45:00,32797207.3,9,45,2,5,127,19,2020,40
2020-05-06 10:00:00,33425002.9,10,0,2,5,127,19,2020,41
2020-05-06 10:15:00,27839684.6,10,15,2,5,127,19,2020,42
2020-05-06 10:30:00,41317939.9,10,30,2,5,127,19,2020,43
2020-05-06 10:45:00,27344875.7,10,45,2,5,127,19,2020,44
2020-05-06 11:00:00,33689804.4,11,0,2,5,127,19,2020,45
2020-05-06 11:15:00,29658761.8,11,15,2,5,127,19,2020,46
2020-05-06 11:30:00,36182254.6,11,30,2,5,127,19,2020,47
2020-05-06 11:45:00,35267653.4,11,45,2,5,127,19,2020,48
2020-05-06 12:00:00,33658614.5,12,0,2,5,127,19,2020,49
2020-05-06 12:15:00,33879864.7,12,15,2,5,127,19,2020,50
2020-05-06 12:30:00,34245244.5,12,30,2,5,127,19,2020,51
2020-05-06 12:45:00,38639200.5,12,45,2,5,127,19,2020,52
2020-05-06 13:00:00,41809875.7,13,0,2,5,127,19,2020,53
2020-05-06 13:15:00,36227787.5,13,15,2,5,127,19,2020,54
2020-05-06 13:30:00,30155621.3,13,30,2,5,127,19,2020,55
2020-05-06 13:45:00,34991856.3,13,45,2,5,127,19,2020,56
2020-05-06 14:00:00,36698395.7,14,0,2,5,127,19,2020,57
2020-05-06 14:15:00,34451500.4,14,15,2,5,127,19,2020,58
2020-05-06 14:30:00,33464964.9,14,30,2,5,127,19,2020,59
2020-05-06 14:45:00,32862463.6,14,45,2,5,127,19,2020,60
2020-05-06 15:00:00,28669792.0,15,0,2,5,127,19,2020,61
2020-05-06 15:15:00,33740834.9,15,15,2,5,127,19,2020,62
2020-05-06 15:30:00,33081784.0,15,30,2,5,127,19,2020,63
2020-05-06 15:45:00,30309010.3,15,45,2,5,127,19,2020,64
2020-05-06 16:00:00,30541332.3,16,0,2,5,127,19,2020,65
2020-05-06 16:15:00,35316458.5,16,15,2,5,127,19,2020,66
2020-05-06 16:30:00,31848073.3,16,30,2,5,127,19,2020,67
2020-05-06 16:45:00,36549584.8,16,45,2,5,127,19,2020,68
2020-05-06 17:00:00,40541842.0,17,0,2,5,127,19,2020,69
2020-05-06 17:15:00,41015433.2,17,15,2,5,127,19,2020,70
2020-05-06 17:30:00,42386995.2,17,30,2,5,127,19,2020,71
2020-05-06 17:45:00,40192902.7,17,45,2,5,127,19,2020,72
2020-05-06 18:00:00,44030829.8,18,0,2,5,127,19,2020,73
2020-05-06 18:15:00,37021289.9,18,15,2,5,127,19,2020,74
2020-05-06 18:30:00,34987008.9,18,30,2,5,127,19,2020,75
2020-05-06 18:45:00,38530512.2,18,45,2,5,127,19,2020,76
2020-05-06 19:00:00,39703077.4,19,0,2,5,127,19,2020,77
2020-05-06 19:15:00,35317803.8,19,15,2,5,127,19,2020,78
2020-05-06 19:30:00,39507012.2,19,30,2,5,127,19,2020,79
2020-05-06 19:45:00,32224189.7,19,45,2,5,127,19,2020,80
2020-05-06 20:00:00,38754127.9,20,0,2,5,127,19,2020,81
2020-05-06 20:15:00,32942970.8,20,15,2,5,127,19,2020,82
2020-05-06 20:30:00,31385337.6,20,30,2,5,127,19,2020,83
2020-05-06 20:45:00,40113683.5,20,45,2,5,127,19,2020,84
2020-05-06 21:00:00,43950096.0,21,0,2,5,127,19,2020,85
2020-05-06 21:15:00,38489329.2,21,15,2,5,127,19,2020,86
2020-05-06 21:30:00,31693817.5,21,30,2,5,127,19,2020,87
2020-05-06 21:45:00,35975576.8,21,45,2,5,127,19,2020,88
2020-05-06 22:00:00,39307132.1,22,0,2,5,127,19,2020,89
2020-05-06 22:15:00,41590056.4,22,15,2,5,127,19,2020,90
2020-05-06 22:30:00,31915190.3,22,30,2,5,127,19,2020,91
2020-05-06 22:45:00,32859218.9,22,45,2,5,127,19,2020,92
2020-05-06 23:00:00,40420682.9,23,0,2,5,127,19,2020,93
2020-05-06 23:15:00,38180350.3,23,15,2,5,127,19,2020,94
2020-05-06 23:30:00,36120331.1,23,30,2,5,127,19,2020,95
2020-05-06 23:45:00,36183997.0,23,45,2,5,127,19,2020,96
2020-05-07 00:00:00,37812077.0,0,0,3,5,128,19,2020,1
2020-05-07 00:15:00,40797215.6,0,15,3,5,128,19,2020,2
2020-05-07 00:30:00,34142974.0,0,30,3,5,128,19,2020,3
2020-05-07 00:45:00,35720500.3,0,45,3,5,128,19,2020,4
2020-05-07 01:00:00,31994690.7,1,0,3,5,128,19,2020,5
2020-05-07 01:15:00,32765132.0,1,15,3,5,128,19,2020,6
2020-05-07 01:30:00,33545670.8,1,30,3,5,128,19,2020,7
2020-05-07 01:45:00,35750088.1,1,45,3,5,128,19,2020,8
2020-05-07 02:00:00,35036728.6,2,0,3,5,128,19,2020,9
2020-05-07 02:15:00,39939997.5,2,15,3,5,128,19,2020,10
2020-05-07 02:30:00,31650487.2,2,30,3,5,128,19,2020,11
2020-05-07 02:45:00,26687145.8,2,45,3,5,128,19,2020,12
2020-05-07 03:00:00,26462711.2,3,0,3,5,128,19,2020,13
2020-05-07 03:15:00,28244171.5,3,15,3,5,128,19,2020,14
2020-05-07 03:30:00,29664964.1,3,30,3,5,128,19,2020,15
2020-05-07 03:45:00,24381482.9,3,45,3,5,128,19,2020,16
2020-05-07 04:00:00,29302158.0,4,0,3,5,128,19,2020,17
2020-05-07 04:15:00,34280597.6,4,15,3,5,128,19,2020,18
2020-05-07 04:30:00,32707118.2,4,30,3,5,128,19,2020,19
2020-05-07 04:45:00,29788491.4,4,45,3,5,128,19,2020,20
2020-05-07 05:00:00,37059836.5,5,0,3,5,128,19,2020,21
